,startTime,time,high,low,volume
141,2022-03-13T19:45:00+00:00,1647200700000.0,2570.1,2567.8,91690.8822
142,2022-03-13T19:50:00+00:00,1647201000000.0,2570.4,2568.3,83296.2968
143,2022-03-13T19:55:00+00:00,1647201300000.0,2569.1,2561.8,1073772.7507
144,2022-03-13T20:00:00+00:00,1647201600000.0,2562.6,2556.8,634054.0454
145,2022-03-13T20:05:00+00:00,1647201900000.0,2559.8,2552.1,735510.7014
146,2022-03-13T20:10:00+00:00,1647202200000.0,2554.2,2548.2,953324.8834
147,2022-03-13T20:15:00+00:00,1647202500000.0,2557.6,2551.2,400459.819
148,2022-03-13T20:20:00+00:00,1647202800000.0,2556.0,2544.4,1011624.3719
149,2022-03-13T20:25:00+00:00,1647203100000.0,2556.9,2552.1,318558.905
150,2022-03-13T20:30:00+00:00,1647203400000.0,2554.0,2551.6,439040.1032
151,2022-03-13T20:35:00+00:00,1647203700000.0,2553.0,2551.4,3391284.7525
152,2022-03-13T20:40:00+00:00,1647204000000.0,2553.4,2550.4,753020.7662
153,2022-03-13T20:45:00+00:00,1647204300000.0,2553.9,2551.8,285593.3135
154,2022-03-13T20:50:00+00:00,1647204600000.0,2553.1,2548.4,402301.2164
155,2022-03-13T20:55:00+00:00,1647204900000.0,2548.4,2545.0,673857.3087
156,2022-03-13T21:00:00+00:00,1647205200000.0,2545.8,2542.6,608850.3886
157,2022-03-13T21:05:00+00:00,1647205500000.0,2547.2,2544.0,443345.7433
158,2022-03-13T21:10:00+00:00,1647205800000.0,2556.9,2547.2,702459.2754
159,2022-03-13T21:15:00+00:00,1647206100000.0,2555.0,2552.3,295210.3822
160,2022-03-13T21:20:00+00:00,1647206400000.0,2554.8,2550.9,261761.2999
161,2022-03-13T21:25:00+00:00,1647206700000.0,2556.5,2552.1,100433.7568
162,2022-03-13T21:30:00+00:00,1647207000000.0,2557.0,2555.2,56517.6943
163,2022-03-13T21:35:00+00:00,1647207300000.0,2558.1,2555.2,47117.787
164,2022-03-13T21:40:00+00:00,1647207600000.0,2557.8,2553.5,185131.0589
165,2022-03-13T21:45:00+00:00,1647207900000.0,2558.0,2555.2,212100.1432
166,2022-03-13T21:50:00+00:00,1647208200000.0,2562.3,2557.9,350277.4618
167,2022-03-13T21:55:00+00:00,1647208500000.0,2561.0,2558.2,124388.062
168,2022-03-13T22:00:00+00:00,1647208800000.0,2569.0,2559.9,1416413.4513
169,2022-03-13T22:05:00+00:00,1647209100000.0,2568.7,2563.2,483470.8622
170,2022-03-13T22:10:00+00:00,1647209400000.0,2568.6,2563.2,360919.3509
171,2022-03-13T22:15:00+00:00,1647209700000.0,2566.2,2557.5,1520352.0929
172,2022-03-13T22:20:00+00:00,1647210000000.0,2566.8,2560.9,2648815.483
173,2022-03-13T22:25:00+00:00,1647210300000.0,2566.5,2562.8,464612.2295
174,2022-03-13T22:30:00+00:00,1647210600000.0,2574.3,2564.2,722333.239
175,2022-03-13T22:35:00+00:00,1647210900000.0,2571.8,2563.8,309369.1966
176,2022-03-13T22:40:00+00:00,1647211200000.0,2568.5,2564.3,727203.9423
177,2022-03-13T22:45:00+00:00,1647211500000.0,2566.1,2525.0,3387413.6102
178,2022-03-13T22:50:00+00:00,1647211800000.0,2530.6,2501.9,11274899.6838
179,2022-03-13T22:55:00+00:00,1647212100000.0,2517.1,2500.0,2567368.7163
180,2022-03-13T23:00:00+00:00,1647212400000.0,2508.3,2492.6,4226945.8746
181,2022-03-13T23:05:00+00:00,1647212700000.0,2514.0,2503.9,2053841.6362
182,2022-03-13T23:10:00+00:00,1647213000000.0,2511.5,2503.3,919744.6605
183,2022-03-13T23:15:00+00:00,1647213300000.0,2514.1,2508.9,1184796.1599
184,2022-03-13T23:20:00+00:00,1647213600000.0,2521.2,2508.8,1431603.1729
185,2022-03-13T23:25:00+00:00,1647213900000.0,2523.8,2515.9,1870922.6007
186,2022-03-13T23:30:00+00:00,1647214200000.0,2521.3,2512.5,1317616.4195
187,2022-03-13T23:35:00+00:00,1647214500000.0,2516.3,2510.4,1150416.8865
188,2022-03-13T23:40:00+00:00,1647214800000.0,2516.1,2510.9,424478.318
189,2022-03-13T23:45:00+00:00,1647215100000.0,2517.8,2510.2,634359.1883
190,2022-03-13T23:50:00+00:00,1647215400000.0,2520.0,2515.5,714847.1186
191,2022-03-13T23:55:00+00:00,1647215700000.0,2520.6,2513.9,1034545.3872
192,2022-03-14T00:00:00+00:00,1647216000000.0,2516.5,2508.0,1786846.2497
193,2022-03-14T00:05:00+00:00,1647216300000.0,2514.3,2504.7,1515010.4473
194,2022-03-14T00:10:00+00:00,1647216600000.0,2508.0,2498.7,1090082.2051
195,2022-03-14T00:15:00+00:00,1647216900000.0,2526.5,2502.5,1762721.1439
196,2022-03-14T00:20:00+00:00,1647217200000.0,2520.7,2515.9,391382.5212
197,2022-03-14T00:25:00+00:00,1647217500000.0,2519.9,2511.3,665369.2235
198,2022-03-14T00:30:00+00:00,1647217800000.0,2517.9,2510.6,2422310.0202
199,2022-03-14T00:35:00+00:00,1647218100000.0,2514.5,2505.2,1395372.4933
200,2022-03-14T00:40:00+00:00,1647218400000.0,2510.8,2505.1,721791.9188
201,2022-03-14T00:45:00+00:00,1647218700000.0,2516.4,2507.4,2443909.7089
202,2022-03-14T00:50:00+00:00,1647219000000.0,2516.0,2510.9,551041.0224
203,2022-03-14T00:55:00+00:00,1647219300000.0,2519.8,2514.6,551385.1259
204,2022-03-14T01:00:00+00:00,1647219600000.0,2539.7,2519.0,3554451.0722
205,2022-03-14T01:05:00+00:00,1647219900000.0,2545.7,2532.0,3014346.8729
206,2022-03-14T01:10:00+00:00,1647220200000.0,2540.6,2533.5,984688.2277
