,startTime,time,high,low,volume
173,2022-09-21T21:25:00+00:00,1663795500000.0,1271.0,1251.0,7105609.3378
174,2022-09-21T21:30:00+00:00,1663795800000.0,1262.6,1250.0,4817797.59
175,2022-09-21T21:35:00+00:00,1663796100000.0,1263.0,1254.8,4178681.0184
176,2022-09-21T21:40:00+00:00,1663796400000.0,1260.8,1255.0,2541127.351
177,2022-09-21T21:45:00+00:00,1663796700000.0,1261.0,1250.4,3517520.5787
178,2022-09-21T21:50:00+00:00,1663797000000.0,1257.4,1241.0,5846865.0264
179,2022-09-21T21:55:00+00:00,1663797300000.0,1254.9,1248.6,2991378.3928
180,2022-09-21T22:00:00+00:00,1663797600000.0,1254.1,1246.7,5805770.5643
181,2022-09-21T22:05:00+00:00,1663797900000.0,1255.4,1240.0,7775680.1553
182,2022-09-21T22:10:00+00:00,1663798200000.0,1243.0,1226.6,16132825.9552
183,2022-09-21T22:15:00+00:00,1663798500000.0,1234.6,1219.2,11637112.9944
184,2022-09-21T22:20:00+00:00,1663798800000.0,1232.5,1224.7,7273963.9055
185,2022-09-21T22:25:00+00:00,1663799100000.0,1233.6,1228.5,2377397.9727
186,2022-09-21T22:30:00+00:00,1663799400000.0,1235.7,1230.4,2142246.5377
187,2022-09-21T22:35:00+00:00,1663799700000.0,1236.8,1233.3,3953982.6773
188,2022-09-21T22:40:00+00:00,1663800000000.0,1238.6,1231.6,3652937.9362
189,2022-09-21T22:45:00+00:00,1663800300000.0,1237.5,1233.9,2900080.7254
190,2022-09-21T22:50:00+00:00,1663800600000.0,1238.8,1234.5,2032212.7793
191,2022-09-21T22:55:00+00:00,1663800900000.0,1245.1,1237.1,4171981.1631
192,2022-09-21T23:00:00+00:00,1663801200000.0,1244.1,1240.8,2547952.396
193,2022-09-21T23:05:00+00:00,1663801500000.0,1248.1,1242.8,2914730.9508
194,2022-09-21T23:10:00+00:00,1663801800000.0,1245.8,1239.5,2226765.3536
195,2022-09-21T23:15:00+00:00,1663802100000.0,1243.9,1240.1,1525694.5779
196,2022-09-21T23:20:00+00:00,1663802400000.0,1249.7,1243.0,2563221.9598
197,2022-09-21T23:25:00+00:00,1663802700000.0,1250.9,1246.1,2318835.123
198,2022-09-21T23:30:00+00:00,1663803000000.0,1250.6,1246.6,1929431.5633
199,2022-09-21T23:35:00+00:00,1663803300000.0,1252.8,1246.9,1523766.3681
200,2022-09-21T23:40:00+00:00,1663803600000.0,1252.0,1248.6,1093818.0885
201,2022-09-21T23:45:00+00:00,1663803900000.0,1251.7,1248.1,1092071.5656
202,2022-09-21T23:50:00+00:00,1663804200000.0,1252.0,1248.4,2408848.6942
203,2022-09-21T23:55:00+00:00,1663804500000.0,1255.2,1245.4,3506826.0618
