,lq period,lq check,max profit,max %,volume
988,51840.0,0,104.8,9.8,1363232.277
989,51840.0,0,102.3,9.55,1363232.277
990,51840.0,0,100.8,9.41,1363232.277
991,51840.0,0,104.1,9.73,1363232.277
992,51840.0,0,95.8,8.93,1363232.277
993,51840.0,0,88.4,8.22,1363232.277
994,51840.0,0,85.8,7.97,1363232.277
995,51840.0,0,83.9,7.79,1363232.277
996,51840.0,0,45.9,4.21,1363232.277
997,51840.0,0,66.8,6.17,1363232.277
998,51840.0,0,97.0,9.04,1363232.277
999,51840.0,0,112.2,10.51,1363232.277
1000,51840.0,0,112.7,10.56,1363232.277
1001,51840.0,0,116.0,10.88,1363232.277
1002,51840.0,0,94.3,8.78,1363232.277
1003,51840.0,0,90.9,8.46,1363232.277
1004,51840.0,0,82.2,7.63,1363232.277
1005,51840.0,0,79.5,7.37,1363232.277
1006,51840.0,0,78.5,7.28,1363232.277
1007,51840.0,0,74.6,6.91,1363232.277
1008,51840.0,0,65.5,6.05,1363232.277
1009,51840.0,0,76.9,7.13,1363232.277
1010,51840.0,0,70.1,6.48,1363232.277
1011,51840.0,0,71.1,6.58,1363232.277
1012,51840.0,0,82.7,7.68,1363232.277
1013,51840.0,0,88.1,8.19,1363232.277
1014,51840.0,0,89.4,8.32,1363232.277
1015,51840.0,0,98.1,9.15,1363232.277
1016,51840.0,0,91.3,8.5,1363232.277
1017,51840.0,0,79.7,7.39,1363232.277
1018,51840.0,0,79.8,7.4,1363232.277
1019,51840.0,0,82.9,7.7,1363232.277
1020,51840.0,0,75.8,7.02,1363232.277
1021,51840.0,0,74.8,6.93,1363232.277
1022,51840.0,0,83.3,7.73,1363232.277
1023,51840.0,0,100.2,9.35,1363232.277
1024,51840.0,0,97.5,9.09,1363232.277
1025,51840.0,0,94.8,8.83,1363232.277
1026,51840.0,0,92.5,8.61,1363232.277
1027,51840.0,0,92.2,8.58,1363232.277
1028,51840.0,0,97.4,9.08,1363232.277
1029,51840.0,0,80.9,7.51,1363232.277
1030,51840.0,0,75.1,6.95,1363232.277
1031,51840.0,0,74.5,6.9,1363232.277
1032,51840.0,0,78.0,7.23,1363232.277
1033,51840.0,0,73.2,6.77,1363232.277
1034,51840.0,0,77.7,7.2,1363232.277
1035,51840.0,0,82.1,7.62,1363232.277
1036,51840.0,0,81.2,7.53,1363232.277
1037,51840.0,0,80.0,7.42,1363232.277
1038,51840.0,0,79.8,7.4,1363232.277
1039,51840.0,0,82.5,7.66,1363232.277
1040,51840.0,0,87.6,8.14,1363232.277
1041,51840.0,0,88.9,8.27,1363232.277
1042,51840.0,0,83.4,7.74,1363232.277
1043,51840.0,0,81.7,7.58,1363232.277
1044,51840.0,0,87.3,8.12,1363232.277
1045,51840.0,0,84.3,7.83,1363232.277
1046,51840.0,0,81.3,7.54,1363232.277
1047,51840.0,0,81.7,7.58,1363232.277
1048,51840.0,0,90.7,8.44,1363232.277
1049,51840.0,0,96.6,9.01,1363232.277
1050,51840.0,0,102.9,9.61,1363232.277
1051,51840.0,0,104.7,9.79,1363232.277
1052,51840.0,0,104.1,9.73,1363232.277
1053,51840.0,0,110.8,10.38,1363232.277
1054,51840.0,0,108.6,10.16,1363232.277
1055,51840.0,0,108.3,10.13,1363232.277
1056,51840.0,0,112.6,10.55,1363232.277
1057,51840.0,0,115.9,10.87,1363232.277
1058,51840.0,0,109.4,10.24,1363232.277
1059,51840.0,0,112.5,10.54,1363232.277
1060,51840.0,0,107.0,10.01,1363232.277
1061,51840.0,0,106.6,9.97,1363232.277
1062,51840.0,0,109.6,10.26,1363232.277
1063,51840.0,0,122.7,11.53,1363232.277
1064,51840.0,0,119.3,11.2,1363232.277
1065,51840.0,0,121.0,11.37,1363232.277
1066,51840.0,0,124.8,11.74,1363232.277
1067,51840.0,0,139.1,13.14,1363232.277
1068,51840.0,0,132.2,12.46,1363232.277
1069,51840.0,0,134.1,12.65,1363232.277
1070,51840.0,0,124.3,11.69,1363232.277
1071,51840.0,0,114.7,10.75,1363232.277
1072,51840.0,0,111.6,10.45,1363232.277
1073,51840.0,0,112.9,10.58,1363232.277
1074,51840.0,0,110.0,10.3,1363232.277
1075,51840.0,0,108.4,10.14,1363232.277
1076,51840.0,0,115.2,10.8,1363232.277
1077,51840.0,0,125.8,11.84,1363232.277
1078,51840.0,0,135.6,12.8,1363232.277
1079,51840.0,0,156.6,14.88,1363232.277
1080,51840.0,0,151.7,14.39,1363232.277
1081,51840.0,0,139.2,13.15,1363232.277
1082,51840.0,0,131.9,12.43,1363232.277
1083,51840.0,0,136.4,12.88,1363232.277
