,lq period,lq check,max profit,max %,volume
308,15840.0,0,809.9,138.99,755512.3891
309,15840.0,0,811.6,139.42,755512.3891
310,15840.0,0,812.8,139.72,755512.3891
311,15840.0,0,818.4,141.14,755512.3891
312,15840.0,0,814.2,140.07,755512.3891
313,15840.0,0,814.2,140.07,755512.3891
314,15840.0,0,815.3,140.35,755512.3891
315,15840.0,0,805.0,137.76,755512.3891
316,15840.0,0,811.6,139.42,755512.3891
317,15840.0,0,813.2,139.82,755512.3891
318,15840.0,0,816.7,140.71,755512.3891
319,15840.0,0,817.7,140.96,755512.3891
320,15840.0,0,820.7,141.72,755512.3891
321,15840.0,0,819.3,141.36,755512.3891
322,15840.0,0,820.8,141.75,755512.3891
323,15840.0,0,825.8,143.02,755512.3891
324,15840.0,0,813.0,139.77,755512.3891
325,15840.0,0,817.2,140.83,755512.3891
326,15840.0,0,819.0,141.29,755512.3891
327,15840.0,0,814.0,140.02,755512.3891
328,15840.0,0,805.4,137.86,755512.3891
329,15840.0,0,808.1,138.54,755512.3891
330,15840.0,0,808.4,138.61,755512.3891
331,15840.0,0,810.1,139.04,755512.3891
332,15840.0,0,805.0,137.76,755512.3891
333,15840.0,0,807.2,138.31,755512.3891
334,15840.0,0,800.3,136.59,755512.3891
335,15840.0,0,797.9,136.0,755512.3891
336,15840.0,0,794.4,135.13,755512.3891
337,15840.0,0,796.7,135.7,755512.3891
338,15840.0,0,801.4,136.87,755512.3891
339,15840.0,0,805.1,137.79,755512.3891
340,15840.0,0,802.0,137.02,755512.3891
341,15840.0,0,804.1,137.54,755512.3891
342,15840.0,0,806.8,138.21,755512.3891
343,15840.0,0,800.8,136.72,755512.3891
344,15840.0,0,800.0,136.52,755512.3891
345,15840.0,0,802.7,137.19,755512.3891
346,15840.0,0,797.2,135.82,755512.3891
347,15840.0,0,797.7,135.95,755512.3891
348,15840.0,0,798.8,136.22,755512.3891
349,15840.0,0,797.7,135.95,755512.3891
350,15840.0,0,794.6,135.18,755512.3891
351,15840.0,0,802.0,137.02,755512.3891
352,15840.0,0,802.8,137.22,755512.3891
